X1,X2,X3,X4,X5,X6,X7,Y
B,0.2908978975839018,0.7628789442133297,0.34426057221890755,0.9726830649716486,12.289626702162204,-0.12525664808328263,73.38723406968774
B,0.15720971930679326,-0.19052084462186564,-0.5736963734415076,-0.45880814630144223,8.508687333955608,-0.18618379202631008,-11.295784259884226
A,-0.5075395537974644,-0.5749282965412201,-0.10188650301071848,-0.1187447282729552,9.660624040443372,-0.9787916513085271,83.33028326824734
B,2.524627605679562,0.37006613681874545,-0.6507214810898496,-1.5691915981597833,6.210895322590584,-0.31121195098556187,252.15883725497406
B,-2.178657067869486,-1.1548174253991197,0.9763010983685511,-0.549216161150868,9.877868776066816,-1.2726477127988602,223.63201992077322
A,0.11129437432604676,0.5385400693973575,0.9007947688898745,0.09158848713863228,11.083971743167139,1.2550832270585752,22.591459953891047
B,0.28592464368344456,-1.0143005571499963,-0.43328262125214984,-0.5386024041883135,8.489512570371222,-0.029412166138997338,-46.17223365485081
B,-2.0436836414420756,0.2592636811207366,0.5973972392933846,1.937839755750762,14.473076750794908,-0.11438298337771116,329.0450490229206
B,1.1443645189389864,0.3042857179779341,0.5484679289425642,-0.7147728905054013,9.118922147931762,-1.1657100516841714,47.506387042039364
A,-1.4293184922530524,0.4093224378187522,1.5673457752860378,1.248886582579907,14.065118940445851,1.961212137177399,192.94552958946053
B,1.490118385148496,1.9969994553451984,-0.2954705649429471,0.16996067939262902,10.04445079384231,1.3108600839426936,183.1360516826183
A,1.5087966327303934,-0.76501000332014,1.0403560208860105,2.271569990049718,15.583496000985447,-0.032934927860459914,233.6608495088788
B,0.47293650078687643,-0.8099667372110789,-0.5821008033317119,-0.674508666750336,8.068881863167615,-1.4850082196757646,-38.48369967417245
B,-1.4439530269941114,-0.9708823641405359,-0.42554428167242886,1.303185000159268,12.180825718646108,0.11938926627497982,144.57756711307277
A,-0.2912978539677764,2.054712144348839,0.14005609056330676,0.9599179661958094,12.059892022954926,1.0608907106540124,0.3318259916312627
B,-1.3987809808118858,-0.7098326443061281,-0.49127889700407595,0.9004490312607996,11.309619165517523,-0.6266457663100203,134.9177108942371
B,0.7846615418293594,1.8829615375318542,-0.28848796839734636,-0.5617583805934926,8.587995270415668,-0.3932429852461426,87.06799755728767
B,0.8425117154950499,-1.8309059017144713,0.8889217424963858,0.671740290297275,12.232402323090936,1.1528288347908184,-18.262618234454365
B,1.0153079182942901,-0.7620528146632115,-0.9694185345673926,-3.0278774133820163,2.9748266386685747,0.10584904362685868,-80.95761415037704
A,-0.06742982334797284,-1.1037514025591357,-1.8099544811504105,2.029064646522463,12.248174811894515,-0.36239593004950565,153.04280479454025
A,-0.3741620318608982,0.8717228325822196,1.5701083565393361,-0.6793213597548723,10.211465637029592,-0.1380374916069785,-0.6753980156905683
A,-0.3566696190222802,-0.8967506684828744,0.689906234552508,-1.8784046199158217,6.933096994720865,-0.33354303099920335,30.709381974981653
A,-0.6127225739977294,-0.9306493572029896,-0.08168679848694854,0.37372518465691834,10.665763570826888,0.9272794047061965,121.0421199969206
A,-1.3760286648311646,0.19107527163163787,-0.3106147665641036,-0.5781944805576577,8.532996272320581,-1.5573833695453314,134.7497915520199
A,1.4725495769544195,-0.06872130033345532,0.3947406383782001,0.39059140872516357,11.175923455828528,0.3109273373991402,140.77353824872688
A,0.6230425260593049,-1.737901153061249,-2.045028283573411,-0.742394286474261,6.470183143478067,-0.09612440900662578,96.89191183308691
A,0.553923716728787,0.4476337941420774,-0.10872176963080556,-0.056587188872470016,9.778103852624254,-0.6421445140414326,28.565721307907566
A,-0.12268964253592607,-0.04458054752992337,0.6419437853153528,0.767770441915465,12.177484669146283,0.5691892868910179,71.74866294920085
A,0.1355424032430322,-1.2495308314021394,-0.8527579552424073,0.1482156524979568,9.443673349753507,-0.6489028280459035,95.80924734804776
A,1.2102226292616245,1.1778821956948964,-0.6182614870104901,0.4874816649001645,10.356701842789839,-0.6993595281718251,63.35148076788768
B,0.8323522066637427,-0.20205403883561232,1.5969813130730517,0.1765283821344119,11.950038077341876,-0.8213104267540524,30.351642882732296
A,-0.6515882988164965,1.5063498154047323,1.4642765072553907,1.2015434353185952,13.867363377892582,0.6683077489237503,53.20918708921937
A,-0.7138321347181904,-0.83448853605779,-0.33295461602798126,1.572002030305152,12.811049444582322,-1.01521509810574,164.03395772706259
A,-1.2317966379010221,0.6203486637526231,-0.5022557408421986,-1.2846691754250597,6.928405908307683,-0.11742054355186209,73.65138653497051
B,1.7123215495324524,-0.935100378738119,-1.3552083416608134,0.7256694365202763,10.096130531379739,0.05644207581501118,115.40001956587699
B,-0.9513474537288132,-1.266235369016536,0.19857601336263672,2.111269359246484,14.421114731855605,-0.2341855926873183,91.15416087413843
A,1.815560318058828,0.31398670132894263,-0.8290872677900584,-1.4606639773746848,6.249584777460573,0.4635842562572693,116.63382760506434
A,0.19639931145615327,-0.2829293269611401,-1.4514628536121172,-0.9864501333248467,6.575636879738189,-1.9620974261035207,20.75568069970787
A,-0.045275385788388946,0.7962385612912513,-1.0685135831578858,1.6291003423358092,12.189687101513732,0.5357314555120221,63.723070813986965
B,0.7452200761421395,1.9055475486593936,-0.36337316632065975,1.5074881083374199,12.65160305035418,0.24569139604427534,151.92412453772198
A,2.1045524711160843,-0.5610181106297448,-0.3797462320778201,-1.1466326834810818,7.326988400960016,1.106463498017239,213.3518054729792
A,1.2181255947274956,0.0869335834171147,-1.7113158904642052,-0.5704125220187173,7.14785906549836,0.6246590985837914,73.92253615797182
A,-0.26720043570576457,-0.4353265842985058,-1.2698717808962383,-0.7495073326588998,7.231113553785962,-1.7067469560569566,44.08250922670703
A,0.48388738500333445,1.9512372903418345,-1.268369200049128,0.05417156879593878,8.83997393754275,-1.254555545463437,-30.455993674124073
A,-0.5379050739667756,2.313686666206281,-0.22190901303236338,0.26096685157309835,10.300024690113833,0.5025223190103904,-17.938878304842575
B,-0.35099952184804606,1.4737366377992571,0.9232060659004434,1.7000315333532954,14.323269132607033,0.11525544896968434,138.12706311957297
