X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y
0.3752651249132299,1.5844373260109692,-2.60182713745092,0.022446592804487794,-1.7426272628907034,-0.6872301385650545,-2.33291105629129,-0.5228801055929189,-0.47054653168307103,0.1690201561427847,1.3785683256484724,3.4017813378839907
-2.628640231492501,-6.398783989184965,1.584658078103728,-0.04684872263464232,0.20224881017221652,1.6307979580522487,3.696775940459686,0.38378591081828567,0.13769160241718076,0.42238917665005504,0.7977838348998623,4.195411312424761
0.9684501239286635,3.1514691077968315,3.7979023842737134,-0.6158582345075744,-0.9927186378873158,0.03208039114561878,2.5946545641999608,0.41686393810734257,0.6981204583529563,0.17797752450485405,0.8464382697863726,2.289631902891887
1.4511480043135019,1.620372478407574,-0.5558193650096207,0.0054667240023112,0.44529113546280225,1.4961963404460414,0.6730545795485718,0.7796167879796834,0.010273571040154101,-0.87650215729852,-1.1492228038275083,6.2899067511462174
-0.207421511032814,1.28693051144183,-1.179232722329141,1.834708746286821,1.260944897939261,0.03698141701256679,-1.9829697967096547,1.7946262556482198,-0.4312306412463278,0.6599639140489668,0.13060320799105102,-0.784177445541599
1.5636012091213778,3.205286449818769,-14.797647503112493,0.8928687925471415,0.763386265921116,0.7563756799078389,0.42956565347493264,1.3573995844807858,-2.7567929741850272,-0.9106899480728384,-1.6583945196990555,5.718746436547488
0.6886808826626306,0.1719456809289006,-4.209007576589034,-0.09801369969199802,0.5510737116010416,1.8354834817531573,1.8246309721321226,0.23241026031922227,-0.7398277132257322,1.755487244092623,0.7654112273399668,5.201356589420648
-0.7554815030853709,0.8086869322828212,17.76387966792868,-1.3121060112843073,0.388645290264796,0.438597250643651,-0.4418488559564659,0.481977748983958,2.801585674538154,-0.20944158799204915,-1.849706766717047,3.0072020977739973
0.2690558218052203,-0.3706933050831053,-3.395611108071396,-0.05680890074324593,-1.1819067287919363,1.4135179731708734,3.536613603601838,0.778753095328856,-0.5737203211557772,0.02586356516865102,-1.1098619464603583,5.258141606373266
0.8976159957818804,3.4903683822989118,5.494731944299028,0.6662338483737397,0.17632548227219896,0.8193069542789574,0.7752698455095433,-0.728575657470254,0.6013114548530342,-1.8396185732446568,0.36399398316052267,4.97804098720569
1.2433021249882674,1.5633417197150419,-7.505976708033257,-0.2313475563501077,-0.15009091174733483,1.1180154354797054,-0.5336758943020794,-0.42787486219515486,-0.8383836141529831,0.8409692884553585,1.4269578712449231,3.342072245649099
-0.6929355952733159,-0.09790600562676155,1.5974043726840756,0.9453119219018217,0.7569768995979586,-0.45301420228802736,-1.6776950688186147,-0.8448596815684576,0.08695715840075934,1.5479090205366746,0.2715215594091069,-1.765987221640198
0.8984178596651117,3.5557017647055806,4.1607672559712805,-0.1506899177854665,1.815885293249851,-0.1945608069769962,2.281095591860065,1.4086614256634895,0.6137417069860868,-0.23354613204937463,-0.24220768598659098,-1.0606314254491838
0.5749748529039812,0.7468621836795692,6.2979246620794935,0.9739716348849039,0.40979616217751086,0.1393613862710816,-1.9705849746853852,0.9175389120071618,0.7114541450040021,-1.106874457946744,0.6460018423119901,2.892360220201865
