X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.3752651249132299,2.8183827382991686,-1.9893721139139169,0.022446592804487794,-1.7426272628907034,-0.6872301385650545,-0.5026867613587996,-0.5228801055929189,-0.47054653168307103,0.1690201561427847,2.592567401787395
-2.628640231492501,-4.060604710635209,-0.31535391169687876,-0.04684872263464232,0.20224881017221652,1.6307979580522487,2.262888344386118,0.38378591081828567,0.13769160241718076,0.42238917665005504,2.207932708348857
0.9684501239286635,3.206557652536886,5.403291610057242,-0.6158582345075744,-0.9927186378873158,0.03208039114561878,-0.293603247057735,0.41686393810734257,0.6981204583529563,0.17797752450485405,1.808425244626687
1.4511480043135019,1.1784618028857414,-1.2202821039785052,0.0054667240023112,0.44529113546280225,1.4961963404460414,0.981645681070587,0.7796167879796834,0.010273571040154101,-0.87650215729852,1.7116997647917098
-0.207421511032814,-0.21893821007905148,-0.8856103139705089,1.834708746286821,1.260944897939261,0.03698141701256679,1.2104406879699219,1.7946262556482198,-0.4312306412463278,0.6599639140489668,-1.671779613536764
1.5636012091213778,0.6396106386941725,-16.46267381353415,0.8928687925471415,0.763386265921116,0.7563756799078389,2.2089676315725653,1.3573995844807858,-2.7567929741850272,-0.9106899480728384,4.832837599166822
0.6886808826626306,2.5254786063352115,-5.644382363750753,-0.09801369969199802,0.5510737116010416,1.8354834817531573,2.027115734057623,0.23241026031922227,-0.7398277132257322,1.755487244092623,4.76318238825052
-0.7554815030853709,-4.285523156246312,19.129163985682485,-1.3121060112843073,0.388645290264796,0.438597250643651,1.233901934560116,0.481977748983958,2.801585674538154,-0.20944158799204915,2.075167094051544
0.2690558218052203,-1.1266812760800966,-4.351126875628209,-0.05680890074324593,-1.1819067287919363,1.4135179731708734,1.4524436555569293,0.778753095328856,-0.5737203211557772,0.02586356516865102,4.620239607868114
0.8976159957818804,2.341222966304545,5.303005119853355,0.6662338483737397,0.17632548227219896,0.8193069542789574,2.391692966929644,-0.728575657470254,0.6013114548530342,-1.8396185732446568,4.379004869799663
1.2433021249882674,4.62704105684392,-5.953564215179392,-0.2313475563501077,-0.15009091174733483,1.1180154354797054,-0.9450470837830931,-0.42787486219515486,-0.8383836141529831,0.8409692884553585,2.9900709647349366
-0.6929355952733159,-0.9785888514329716,1.8097081353244264,0.9453119219018217,0.7569768995979586,-0.45301420228802736,0.4433703162782392,-0.8448596815684576,0.08695715840075934,1.5479090205366746,-4.2102173222767565
0.8984178596651117,1.4335241903503368,5.441316287291878,-0.1506899177854665,1.815885293249851,-0.1945608069769962,0.2040367047353033,1.4086614256634895,0.6137417069860868,-0.23354613204937463,-1.6429822581763902
0.5749748529039812,2.1189524692759476,3.8656373478956194,0.9739716348849039,0.40979616217751086,0.1393613862710816,1.8303612129839828,0.9175389120071618,0.7114541450040021,-1.106874457946744,2.4253741582189723
2.655174445501033,6.680852495716616,1.035461097719746,1.6386485170794671,-1.1365845803632044,0.8732330267791699,-0.9927382864837098,-1.4357515878633362,-0.018474881071867958,0.5732258748272101,-0.9683323843104499
1.1743435045640924,0.935418388142061,-0.2552922045876471,0.5357263636564031,0.3137944253874598,-2.524133447772782,-1.9970987156921698,-0.6671084278286377,0.4107113594980231,-1.3156641863827012,1.4129146483528405
-0.12066547156371708,1.6043908222611951,-7.1570273983146375,0.06873375379723257,0.7567152458968717,0.6410906758639084,1.4056718187101054,-1.6960607317622116,-0.9338905390228126,1.5523255279088355,-0.0591983559259619
-1.6349871228870096,-5.479859922711887,-3.3886919528640664,1.0031577453001859,0.6108126603828316,1.0317240708297064,0.41280339764746354,-2.2790661229875058,0.2854666050750755,-0.48782320771713683,0.928207047869542
0.6972456791919437,1.7424800755967014,-8.162485294261296,0.7339888091611676,1.3622316679413753,1.3527343452872729,-0.6323649377791085,-0.03612621361488085,-1.4419661484518111,0.023656273494909195,3.588517707698215
1.5744430003269605,2.7458555892234875,0.9971492874397567,1.2319545065256567,0.614092421372439,2.236240354617142,1.334012478705704,1.3508920452516795,0.5415660520150124,-0.18256849160352367,9.811563555407108
0.27849176731133246,0.573360102851022,0.6825967016675558,0.13522850575610004,1.0988111639508014,-0.7337105264081035,-1.606723348211562,-1.8404085542535298,8.664705172891732e-4,-1.4371778292804294,-5.522219231906194
0.42810833323846004,-0.4142176961806575,-4.4585597719034755,0.48093062952098314,-0.45539905752963294,0.5626489193988107,1.0688161646113348,-0.683846635537878,-0.7725279754174514,-0.5659073699142186,2.5255091671258496
0.6410665463694479,-1.4201420111311849,4.165566517543963,-0.48463698126822136,-0.41140904125616556,0.6862951481291812,0.6378655661662005,-0.4808218714872621,0.46755863458899716,-0.43724189106112765,2.2962217389874353
-1.0648439718801892,0.2484854174036979,7.9162783882915315,-1.7231014630264803,-0.17671076562622914,-2.038507541192432,-2.2803721999780016,-0.23084243500591756,1.6973839749330102,0.6100021280201051,-0.8226452568562308
-0.05378601292735393,-0.8873494981800798,-15.199659697588482,-0.12648475312244586,-0.6735575346960718,2.0444844574409853,-1.2210186251656459,-0.30263304571659455,-2.4641171990027724,-0.5842127621318011,9.310250850304286
0.15388465644219104,-1.3276678850672006,3.167574338989605,-1.5856412473866763,2.0909413315111056,-0.3801351923090165,0.3681511502593231,-0.30323348036454745,0.1569886245319755,-0.177709067886812,-5.407660893340577
-0.05023925276292878,1.6359565900054944,-0.5303757203170196,-1.1514775108923312,-0.7003520889976167,0.3871703232715978,0.7623065723329006,-0.2803649388473299,0.07650267879496679,-1.0617394151848722,0.08565801062566059
-0.5887626472875387,-1.2066812688686326,-4.542032329238894,0.5404640262441762,-1.3095632403074615,-0.028600627272211014,1.633033490427135,0.8203660871575108,-0.680700581855598,-0.888251064667124,2.043011979389756
0.1254083864726663,-1.1560084517595133,-13.010947742847948,-0.14544418549774885,-0.6145113294102013,0.2825093365767786,-0.8054166412032464,-0.5860894421348882,-2.0964931198276915,0.4712415868835631,1.8365856682434898
0.3321175149318641,-0.698948347751344,-4.577073897303169,-1.149774515864937,-2.0531485383797943,-0.2529269829298143,-1.731342278933345,-0.7512230280906647,-0.5561620897614016,0.5834139353723072,4.259901302061338
-1.3125679715019054,-1.326337597774443,-6.167667035620664,0.8319933010861003,0.7898148013992374,0.11576705225383244,-0.8957901846363038,0.6407714677940698,-1.0783323424134705,-0.5432506643656094,0.5282106043064702
0.3105436439857578,0.38131988074303375,10.889773744317345,-0.8287411285407811,0.4097278812793176,-1.3451258804286996,0.2923326697349433,0.4356196393439677,2.002586271764152,2.0910310469068363,-0.8649002618095143
2.636496796521914,8.132355528908349,10.50110928886394,-0.6410025460910063,-1.2758725491974534,-0.8989487519028979,0.07889929952569363,-0.16085391968760943,1.6751313754716042,-2.3617187594778883,4.806964025194386
0.8306571995936669,3.4259196668272294,-0.05945091887015752,-0.5770950634648004,-0.38984336999771674,-0.11762361591023392,-0.8725083089974686,-0.6541686156625024,0.20343802167525268,0.058078243957221526,0.006556999396195001
0.05328860103899724,-0.8900440091476726,5.965292164310688,0.679248167260786,-0.3516884817954409,0.4098122132793678,-0.39686429684285995,-1.165041046249722,0.9336834322171387,-0.7370313064609062,2.2499609638264912
-2.201108292758325,-1.9445084384286035,10.602290164233363,0.3327519002114433,1.2040371940926027,0.28183703348766953,-0.44452593835499155,-0.7309431497114594,2.141381400374068,-0.42954113595988475,0.8359615648798037
0.840428891730597,3.272209658431457,6.098916995843273,0.11810728049438467,0.021292930832508983,-2.4465115894701603,-2.1059389918457043,0.2196804690003448,0.6038339210349517,0.4445804230027891,-0.11751687364253605
0.6729555034101979,1.4853457446302345,-6.903599111793251,-1.245912966062822,0.02160387234064925,-0.4712442615038949,-1.3307388848098622,0.6584648285796596,-1.3055908194946086,-0.4711273167780456,1.9853028935313983
0.29888334242821085,1.845753458525154,0.12289981516112158,-0.43742225977650673,-0.7939112121813814,-0.516016094860031,1.0352809372475813,0.04097747624753571,-0.2524627913181495,0.7001406398858405,-0.93508587870637
-1.2061668400634467,-1.133052899634249,-9.747644547665818,1.7054764140489869,-1.0450222644643767,0.9131684111215425,-0.7349495929258504,1.3390506403272548,-1.4910506961220944,0.49234997125405594,2.0357010187391986
-0.05620352353114919,-0.6632218956174082,13.65272783229482,-0.42265084108742285,-1.1880292113985176,-1.2556890019292024,-3.2558327398905367,-0.09852081828836921,2.2422664909236985,-0.42385667697146256,2.298449595591939
2.8978792731076473,5.638987857036764,-1.2822344554068839,0.27987701158342765,-0.9046467079700703,1.0434547045217908,0.07273163844899888,0.4179556995487262,-0.20394293234029084,0.34910469660528615,1.5114711378040662
0.4409099099371647,-1.0139835182279873,6.966781038451161,-0.8814862088155474,0.4522103285510216,0.6317324498725939,0.37009644895031446,0.030684248533168434,1.2799757782309258,-1.5011611976582098,4.009393957680081
-0.3806852206763558,1.9967069862622115,0.16136527995671746,-0.07604233603273405,2.4327123058887015,-0.4589083910201692,-0.6771852822009852,0.16709618509685778,0.009085740262521881,2.407659595758249,-14.046796447562016
-1.9548183057673845,-4.2973859839717905,-7.777877254688332,0.4659487007764075,-0.8328922680913241,0.2678540804811204,1.5736219567945617,-0.8923709077302098,-0.9139298914371851,0.27644181732277046,0.30244051139044464
0.4806883054851588,1.8539741742611051,-5.843822850715334,-0.952433055715655,-0.2604263967623709,0.5841270985979529,-0.39788411619982467,-0.8287839737626231,-0.7563293537000839,0.9102612373480282,1.0751061343230206
0.33236350281643456,0.434070388678382,4.003759255926952,-0.015377271189414784,-0.28921989533900117,-0.8998633075323923,-0.3123414529830639,-0.7468929122466491,0.9247240459822587,1.7353082554722328,-1.0685684823036148
0.5920841731671624,1.262023055881946,-5.438641375932,0.1240912784295835,-1.0474848322405077,-1.5633546130070535,0.6683534977354224,-0.2850661235158943,-1.125447730446226,0.8263972204772956,0.6339706801741627
-0.008948374692706632,0.38800183573068964,4.209486685282677,-0.5611837984594509,0.4647463176125014,1.5202839808037936,0.9242668561991125,0.024080794709328224,0.2594996424022138,-0.26000657667896476,3.4253920920451346
-0.594775602340406,-2.912948390508357,3.7514256147662195,0.526876290513826,0.5428184289277591,0.11041440595399937,1.100303915611023,0.8809002423961437,0.6328538045160997,1.3228668890189028,-1.3039361025399718
-1.9447954923125867,1.1001321926313468,-6.11269686049227,-2.24226842554529,1.1250289927193975,-0.3778168060557241,-1.267689672724757,0.7458353163385272,-1.0585598806859684,-0.7738366138627486,-0.12674080141658062
0.24230765766579473,-1.8029198256864656,-6.8371408666681095,0.25432836822041716,0.43472815054505587,0.6845060736280574,2.6018662929647034,0.4085272339889704,-0.8923223141072391,1.4345431034575962,0.6331854462172795
-1.3462236199479516,-3.9619834191960095,1.2564219496322693,-1.8072645809325425,0.38865938776600034,-0.6266115977922736,-0.012234634629753716,-1.0698072490198756,0.3749737414617784,0.21828832244339572,-1.6690321429614876
-0.7674577780686433,0.7036333189398003,-6.622885517242849,2.567743449912602,1.177884636826541,1.5076942760900107,2.5130400041047674,0.8645260748172376,-1.0565784060177261,-1.2779774839584928,4.337905007886808
0.8830420913407971,0.07591663020141026,-0.30959158352306293,2.2310091258146136,-0.6547386643831963,-1.33245114619934,-1.2631910730710616,-0.9998958895068443,-0.15962768211768455,0.7447240933516597,-1.4027943159017204
-0.13536638511817323,-0.5372006807962452,-0.19238064790087628,0.13238517392689161,0.14684314436533233,0.9538719598284154,-0.07804895358666497,-0.3025386681457525,-0.0956013523874675,-0.1623373567500657,0.27397333874654284
0.26313172892397135,-0.44844531016202027,1.4085754430820852,0.7644951625143875,-0.24626651586007267,-0.782172977318747,-0.8510733238103918,-0.5996234902798465,0.29733724960398017,0.2535319108905623,-0.7414357431845033
0.3077402540454654,1.3006670585574596,-0.46350148990863904,0.7137053693712401,1.2090033527238166,2.172721010833899,1.5620427414103462,1.020619411664073,0.10485658736966431,-0.5998621632513333,6.546160656929234
0.3773799528979732,0.995104218405864,-1.0176017630891763,-0.7829075199601336,0.9593158546759235,-0.0595967481565418,0.412053041708142,-0.6566954363672111,0.041674226995399515,-0.5109838514659231,-1.797681026353719
0.39166845148878177,1.6728577823433874,-1.3392174617756942,0.5558002513729734,-1.1008206636735176,-0.20191128305735068,0.02122630695102054,-0.5768336666802166,-0.06594989899597165,-1.3117061693991707,0.45873532661124705
0.8060593755721998,3.210246769789652,-0.09434130476340563,1.9214798035656568,1.5561297051775533,-1.0185618243774268,-0.15099957053127588,0.19225204058761078,-0.20894706884717296,-0.05486754498795985,-2.3122432556785073
