x1,x2,y
2.333069717278704,3.8084957050159574,32.08696978812863
1.675954768434167,1.905683297663927,20.262496305313583
0.8140878076665103,2.8665772918611765,41.888154059605654
1.9806000869721174,-4.210186323616654,6.126666805313454
0.15195865416899323,-2.939134903717786,45.91656838411079
0.6044243508949876,4.234988107345998,28.326773009926722
2.130828285589814,4.873932967893779,60.2415872169436
3.089289403287694,-3.664372095372528,9.930179551066235
1.316041296813637,4.396436405368149,47.73102736973762
2.381619355874136,-3.3533280272968113,11.140374880000996
4.311594993341714,1.4553850586526096,38.4377674760314
0.7443931605666876,2.973838751204312,35.98534939197829
0.9021503978874534,3.293002867139876,25.286760354796755
4.996366560226306,1.1631338484585285,33.8451515797001
4.208705911878496,-4.776034983806312,8.24388655237448
0.7132452994119376,0.475483329501003,39.92079313942786
1.724241932388395,3.1606084061786532,27.343230400420644
4.448127269279212,-2.0349298953078687,13.8417985901179
1.599241477670148,2.6292948774062097,32.87960904636333
3.5450791683979332,4.179237904027104,30.163194093671507
3.1407585949636996,-2.748572074342519,23.74984727961928
2.1908628300298005,-4.156887482386082,3.7026772799902736
1.6994801408145577,1.4917639386840165,21.57750963451017
4.665462935809046,1.1171555775217712,26.82404830469242
3.56477206107229,-4.139168378897011,15.373998065536835
3.154259364819154,-3.619051896966994,19.84399217451769
3.732247183797881,-3.166019720956683,16.271890774160386
0.5572514375671744,1.1731836525723338,34.02348450082694
1.3664425758179277,2.7662910311482847,33.86469039492164
0.4925904457923025,4.146225620061159,38.99834359675387
3.7876474135555327,2.4734596093185246,31.049522517185515
3.3179605193436146,-4.972366460133344,10.150218068695583
3.6218054697383195,0.41610025567933917,35.04932086863413
2.294732657028362,0.32213490456342697,29.683796660178796
3.371992902830243,3.4156974335201085,31.061969871953636
3.5025680740363896,-2.3876000894233584,15.693410377718909
4.075361093273386,-4.894864792004228,8.410285665231982
3.4559074393473566,0.597228950355202,19.399666894966227
3.5820617189165205,0.00930848065763712,22.28581485118754
4.4528994569554925,3.531308078672737,35.85540696947267
1.7014844110235572,0.4808113048784435,16.888261114866687
3.3428142266348004,-4.809206475038081,17.586558216629815
1.9212698517367244,-4.05433043371886,8.70552972935176
1.175566833699122,1.803823688533157,21.5144994756885
4.4424851424992085,-3.793331035412848,14.783191624985111
4.007258294150233,-1.0069400700740516,18.70490181720496
2.9821386840194464,-2.6281953626312315,11.081638042934816
4.8850887070875615,-1.0301127191632986,26.32245742122534
1.6405248374212533,-3.5438553313724697,3.7629613637687283
4.0259001415688545,2.5337373977527022,40.45429877757627
0.16157690319232643,-1.2202420528046787,26.259691814448793
2.2414493886753917,0.20369304344058037,32.175140724650156
1.323658589972183,-4.3436335772275925,7.492718922992661
2.0463375886902213,3.207764287944883,41.85078510223792
0.9729840012732893,-4.205783132929355,24.368537888483576
2.7174375706817955,-0.924714335706085,18.862885854591905
4.675518504809588,4.272294177208096,35.64509297430154
3.870188051369041,3.4756194101646543,28.847481946928646
4.9844162503723055,4.209458066616207,69.18493544161308
4.113129207398742,2.793345432728529,38.300726943199734
1.958526719827205,-0.4513247241266072,15.550606790986453
1.9262474006973207,3.249877793714404,28.012847917893765
4.495689000468701,-0.6368929171003401,49.50034794710041
1.5942651173099875,-1.9004438281990588,8.626393912085604
1.0434424120467156,0.7335988362319767,35.69137917350327
2.820885853143409,2.964324646163732,26.502445680863627
2.4104221758898348,-3.2162363408133388,10.259782989944698
0.32557316357269883,-4.193834848701954,15.655038979514266
1.3063867611344904,3.2903480902314186,24.262551013402867
1.6516782087273896,-0.7503447541967034,15.064849627665868
1.6528206248767674,2.6807124144397676,23.746485769767123
0.46176647883839905,-2.255991864949465,25.99095455700917
3.4699676372110844,0.3338202089071274,36.70292341066703
0.5824481300078332,-0.4719791910611093,24.69581917504663
4.352986561134458,-2.880479146260768,28.418290789686544
0.6433530012145638,-4.37129418598488,25.509657471896514
4.176889858208597,-2.900441053789109,10.654025296722232
1.1884594801813364,-1.959378703031689,8.880419827946753
2.2520930354949087,3.979027986060828,49.84901613580311
4.171493080211803,-3.1139303953386843,25.721208049797696
3.328984754625708,-3.1102435756474733,7.71793417542003
2.72059592185542,-0.19215855980291963,20.326273345488893
