x1,x2,y
-0.6677211308851838,7.616991410031915,1.9690099610306708
-3.2961809262633324,3.811366595327854,7.340755640377275
-6.743648769333959,5.733154583722353,-2.5914554086749955
-2.0775996521115303,-8.420372647233307,-52.285824474168706
-9.392165383324027,-5.878269807435572,-44.59906447349641
-7.58230259642005,8.469976214691997,-11.710810113908117
-1.4766868576407433,9.747865935787559,-9.514618398997523
2.3571576131507754,-7.328744190745056,-30.59509293499906
-4.735834812745452,8.792872810736299,-10.47119100531661
-0.47352257650345564,-6.706656054593623,-32.14647907928089
7.246379973366857,2.910770117305219,27.648157167112178
-7.02242735773325,5.947677502408624,-5.521425947801364
-6.391398408450186,6.586005734279752,-6.289592226329166
9.985466240905225,2.326267696917057,36.29774247641949
6.834823647513986,-9.552069967612624,-51.69236629560474
-7.14701880235225,0.950966659002006,-2.922461428004863
-3.1030322704464197,6.3212168123573065,1.7345594942480254
7.792509077116847,-4.069859790615737,5.967041905099379
-3.603034089319408,5.258589754812419,5.9121154390231725
4.180316673591733,8.358475808054209,4.04594059247774
2.5630343798547983,-5.497144148685038,-18.851682379315314
-1.2365486798807979,-8.313774964772165,-52.16577673060504
-3.2020794367417693,2.983527877368033,11.042395049762831
8.661851743236184,2.2343111550435424,33.0890568004335
4.25908824428916,-8.278336757794023,-39.001036629228366
2.6170374592766166,-7.238103793933988,-33.990742368230485
4.928988735191524,-6.332039441913366,-22.92608490682733
-7.770994249731302,2.3463673051446676,-0.7833679677010608
-4.534229696728289,5.532582062296569,0.21495391023006727
-8.02963821683079,8.292451240122318,-12.206599500889252
5.150589654222131,4.946919218637049,21.876764063267913
3.2718420773744583,-9.944732920266688,-63.78633209528527
4.487221878953278,0.8322005113586783,20.79820962502285
-0.8210693718865514,0.6442698091268539,10.939720587773653
3.4879716113209724,6.831394867040217,11.170869237945759
4.010272296145558,-4.775200178846717,-7.663525035724283
6.301444373093545,-9.789729584008455,-56.88327048968649
3.8236297573894262,1.194457900710404,16.81179067497628
4.328246875666082,0.01861696131527424,20.694979052603657
7.81159782782197,7.062616157345474,19.763712296270295
-3.1940623559057713,0.961622609756887,7.660399030707093
3.3712569065392017,-9.618412950076163,-58.4597625027647
-2.3149205930531025,-8.10866086743772,-52.95294006780483
-5.297732665203512,3.607647377066314,0.9657598812392516
7.769940569996834,-7.586662070825696,-28.31852721759291
6.029033176600933,-2.0138801401481032,12.506862195103798
1.9285547360777855,-5.256390725262463,-13.337905503290575
9.540354828350246,-2.060225438326597,21.35555980955943
-3.4379006503149867,-7.087710662744939,-42.81242324530203
6.103600566275418,5.0674747955054045,23.526862457375767
-9.353692387230694,-2.4404841056093574,-17.42569204432427
-1.0342024452984333,0.40738608688116074,8.550383378481548
-4.705365640111268,-8.687267154455185,-63.195862448120046
-1.8146496452391148,6.415528575889766,5.367565442195166
-6.108063994906843,-8.41156626585871,-63.11457657355887
0.8697502827271819,-1.84942867141217,6.230931947200159
8.702074019238353,8.544588354416192,12.586931762225124
5.480752205476165,6.9512388203293085,18.33160282277081
9.937665001489222,8.418916133232415,16.96448919115857
6.45251682959497,5.586690865457058,28.43387673585534
